,Regressor,Method,k,n_rep,EC,EC_vec_sd,EC_scalar_sd,EC_median,EC_1%,EC_5%,EC_25%,EC_50%,EC_75%,EC_95%,EC_99%,EC_max,EC_min,MAE,MAE_sd,MAPE,MAPE_sd,MSqE,MSqE_sd,RMSqE,RMSqE_sd,R2,R2_sd,Abs_Err_Std,Abs_Err_Std_sd
33,RF-H,negative_incon,5,5,0.23270125203295627,0.5486201269514087,0.0722379330625113,0.3463449751528473,-0.5,-0.5,-0.4323459730348409,0.3463449751528473,0.8293445108368169,1.0,1.0,1.0,-0.5,66.83278694365485,0.8888059365999084,1.1146920162230618,0.02404319318622158,8875.900717057128,216.5451072958359,94.20520162189183,1.1550182339110853,0.7643955953794926,0.00574803422258593,66.43822358927841,0.9330234133189985
34,RF-H,positive_incon,5,5,97.76956107707491,121.35585425310485,1.963741948040571,54.63593127069857,0.6636867617658222,2.8315981902284872,18.27387100373415,54.63593127069857,123.25423896634092,354.5535759711707,602.4131960421951,884.0259968440364,0.0035883010827308937,66.83278694365485,0.8888059365999084,1.1146920162230618,0.02404319318622158,8875.900717057128,216.5451072958359,94.20520162189183,1.1550182339110853,0.7643955953794926,0.00574803422258593,66.43822358927841,0.9330234133189985
35,RF-H,intersection_union_distance,5,5,78.93338918740487,125.56128316357879,4.496677082359277,22.28552848686303,0.0,0.0,5.243385795973154,22.28552848686303,90.44583521690328,354.5535759711707,602.4131960421951,884.0259968440364,0.0,66.83278694365485,0.8888059365999084,1.1146920162230618,0.02404319318622158,8875.900717057128,216.5451072958359,94.20520162189183,1.1550182339110853,0.7643955953794926,0.00574803422258593,66.43822358927841,0.9330234133189985
36,Knn-H,ratio,5,5,0.7456766189286806,0.1460728608552845,0.11413673729810211,0.8275260405470576,0.03255132986185281,0.19094315585300972,0.5989645449099779,0.8275260405470576,0.9624003170609289,1.0,1.0,1.0,0.0,80.9705776046987,0.4778826925241835,1.3183879046327183,0.028166535482466882,13583.309861767042,159.29402838199294,116.54552706608997,0.684640001454368,0.6394408032744906,0.004228345484353851,83.88063827480575,1.0307070560616893
37,Knn-H,ratio-diff,5,5,0.177293650495059,0.12911638603225525,0.07965904857451277,0.09437565081643831,0.0,0.0,0.019160047587196666,0.09437565081643831,0.25080949573215244,0.6793412771776012,0.936949711030428,1.0,0.0,80.9705776046987,0.4778826925241835,1.3183879046327183,0.028166535482466882,13583.309861767042,159.29402838199294,116.54552706608997,0.684640001454368,0.6394408032744906,0.004228345484353851,83.88063827480575,1.0307070560616893
38,Knn-H,ratio-signed,5,5,0.6953669283284802,0.2308262660259831,0.13655563369097803,0.823847030635576,-0.7286223447118996,-0.13730597333289035,0.5780579630300333,0.823847030635576,0.9620112021737052,1.0,1.0,1.0,-0.9993525880014341,80.9705776046987,0.4778826925241835,1.3183879046327183,0.028166535482466882,13583.309861767042,159.29402838199294,116.54552706608997,0.684640001454368,0.6394408032744906,0.004228345484353851,83.88063827480575,1.0307070560616893
39,Knn-H,ratio-diff-signed,5,5,0.10773217161431482,0.12292287987176741,0.048719051994498996,0.07095534939842671,-0.8741609432270818,-0.2814915390357665,0.0032547663108906996,0.07095534939842671,0.20413856865947472,0.5438073805758771,0.8539260081216659,0.9976173422183217,-0.9926125208876264,80.9705776046987,0.4778826925241835,1.3183879046327183,0.028166535482466882,13583.309861767042,159.29402838199294,116.54552706608997,0.684640001454368,0.6394408032744906,0.004228345484353851,83.88063827480575,1.0307070560616893
40,Knn-H,intersection_union_sample,5,5,0.4017341088074705,0.3698133862843448,0.07294415894274314,0.2830784894329326,0.0,0.0,0.0,0.2830784894329326,0.8414036120470637,1.0,1.0,1.0,0.0,80.9705776046987,0.4778826925241835,1.3183879046327183,0.028166535482466882,13583.309861767042,159.29402838199294,116.54552706608997,0.684640001454368,0.6394408032744906,0.004228345484353851,83.88063827480575,1.0307070560616893
41,Knn-H,intersection_union_all,5,5,0.20868124559174694,0.019556515623648407,NA,0.20211112071902546,0.19130948055074992,0.19130948055074992,0.19807435911980495,0.20211112071902546,0.2048496364702222,0.2583028956806896,0.2589061617681148,0.2589061617681148,0.19130948055074992,80.9705776046987,0.4778826925241835,1.3183879046327183,0.028166535482466882,13583.309861767042,159.29402838199294,116.54552706608997,0.684640001454368,0.6394408032744906,0.004228345484353851,83.88063827480575,1.0307070560616893
42,Knn-H,negative_incon,5,5,0.21194528439904894,0.565644866919885,0.060840530010783565,0.2830784894329326,-0.5,-0.5,-0.4474036110438046,0.2830784894329326,0.8414036120470637,1.0,1.0,1.0,-0.5,80.9705776046987,0.4778826925241835,1.3183879046327183,0.028166535482466882,13583.309861767042,159.29402838199294,116.54552706608997,0.684640001454368,0.6394408032744906,0.004228345484353851,83.88063827480575,1.0307070560616893
43,Knn-H,positive_incon,5,5,126.20743640429191,165.09472747463863,1.4763574046477033,64.42775980622923,1.4042577166285497,5.711817965086947,25.46352052447607,64.42775980622923,150.8251591931114,506.31008885398757,777.6633220529413,1151.5940530797818,0.0,80.9705776046987,0.4778826925241835,1.3183879046327183,0.028166535482466882,13583.309861767042,159.29402838199294,116.54552706608997,0.684640001454368,0.6394408032744906,0.004228345484353851,83.88063827480575,1.0307070560616893
44,Knn-H,intersection_union_distance,5,5,106.08629315175791,172.16894868805164,4.144397106478956,27.300850014513124,0.0,0.0,6.36720976613223,27.300850014513124,126.2204664180481,506.31008885398757,777.6633220529413,1151.5940530797818,0.0,80.9705776046987,0.4778826925241835,1.3183879046327183,0.028166535482466882,13583.309861767042,159.29402838199294,116.54552706608997,0.684640001454368,0.6394408032744906,0.004228345484353851,83.88063827480575,1.0307070560616893
